Date;Filière;Valeur (TWh);Nature
2020-09;"Production totale";32,158342030533;Données Consolidées
2020-10;"Production totale";41,715755599803;Données Consolidées
2020-11;"Production totale";45,096426573173;Données Consolidées
2020-12;"Production totale";50,614469690688;Données Consolidées
2021-01;"Production totale";55,37333803806;Données Consolidées
2021-02;"Production totale";46,899785570036;Données Consolidées
2021-03;"Production totale";47,514114972923;Données Consolidées
2021-04;"Production totale";39,499590970383;Données Consolidées
2021-05;"Production totale";41,369146421265;Données Consolidées
2021-06;"Production totale";39,207741784581;Données Consolidées
2021-07;"Production totale";40,501258730534;Données Consolidées
2021-08;"Production totale";39,135723084152;Données Consolidées
2021-09;"Production totale";38,472091294311;Données Consolidées
2021-10;"Production totale";41,763816594119;Données Consolidées
2021-11;"Production totale";44,346571382315;Données Consolidées
2021-12;"Production totale";48,310375726016;Données Consolidées
2022-01;"Production totale";52,181010501683;Données Consolidées
2022-02;"Production totale";45,669956251286;Données Consolidées
2022-03;"Production totale";42,578317302699;Données Consolidées
2022-04;"Production totale";36,591819663566;Données Consolidées
2022-05;"Production totale";33,96384533476;Données Consolidées
2022-06;"Production totale";31,699435328929;Données Consolidées
2022-07;"Production totale";30,934413662048;Données Consolidées
2022-08;"Production totale";29,13261591611;Données Consolidées
2022-09;"Production totale";29,014063802963;Données Consolidées
2022-10;"Production totale";32,802816738769;Données Consolidées
2022-11;"Production totale";36,768873585225;Données Consolidées
2022-12;"Production totale";44,975758845181;Données Consolidées
2023-01;"Production totale";48,914142590655;Données Consolidées
2023-02;"Production totale";43,192891590299;Données Consolidées
2023-03;"Production totale";42,617355244577;Données Consolidées
2023-04;"Production totale";38,53080909415;Données Consolidées
2023-05;"Production totale";39,116541700359;Données Consolidées
2023-06;"Production totale";36,06375100072;Données Consolidées
2023-07;"Production totale";36,977627331407;Données Consolidées
2023-08;"Production totale";35,701425267246;Données Consolidées
2023-09;"Production totale";37,155660741695;Données Consolidées
2023-10;"Production totale";40,260210891551;Données Consolidées
2023-11;"Production totale";45,403158131897;Données Consolidées
2023-12;"Production totale";50,731647938059;Données Consolidées
2024-01;"Production totale";55,070901270369;Données Consolidées
2024-02;"Production totale";47,597724726411;Données Consolidées
2024-03;"Production totale";47,374760600916;Données Consolidées
2024-04;"Production totale";41,4247306574;Données Consolidées
2024-05;"Production totale";42,247332379585;Données Consolidées
2024-06;"Production totale";39,710950101532;Données Consolidées
2024-07;"Production totale";41,68039147486;Données Consolidées
2024-08;"Production totale";40,054040801067;Données Consolidées
2024-09;"Production totale";39,681410980602;Données Consolidées
2024-10;"Production totale";43,170326384445;Données Consolidées
2024-11;"Production totale";47,472842735634;Données Consolidées
2024-12;"Production totale";53,615028657111;Données Consolidées
2025-01;"Production totale";57,026423551922;Données Consolidées
2025-02;"Production totale";47,643994636341;Données Consolidées
2025-03;"Production totale";47,518382012959;Données Consolidées
2025-04;"Production totale";40,323161902902;Données Consolidées
2025-05;"Production totale";39,393780843182;Données Consolidées
2025-06;"Production totale";39,178240037928;Données Consolidées
2025-07;"Production totale";42,253800163518;Données Consolidées
2025-08;"Production totale";40,311338817913;Données Consolidées
2025-09;"Production totale";40,95801120658;Données Consolidées
2025-10;"Production totale";44,426342149063;Données Consolidées
2025-11;"Production totale";49,761596035188;Données Consolidées
